date,revenue,cogs,gross_profit,gross_margin_pct,day_of_week,is_weekend,month,day_of_year,sessions,unique_visitors,page_views,bounce_rate,avg_session_duration_sec,traffic_source,revenue_ma7,revenue_ma30
2018-12-07,1200649.15,1205634.51,-4985.36,-0.42,4,0,12,341,16317.0,12500.0,53866.0,0.00397,315.4,paid_search,1268975.25,2005162.77
2018-12-08,1453175.2,1434521.0,18654.2,1.28,5,1,12,342,19012.0,14291.0,82685.0,0.00474,171.6,organic_search,1302851.12,1989820.27
2018-12-09,1834112.01,1791856.09,42255.92,2.3,6,1,12,343,20477.0,15247.0,109812.0,0.00334,114.6,social_media,1425288.22,1963653.03
2018-12-10,1719022.37,1695031.78,23990.59,1.4,0,0,12,344,20449.0,16320.0,78059.0,0.00368,244.2,paid_search,1405722.66,1940874.17
2018-12-11,1670763.83,1670771.64,-7.81,-0.0,1,0,12,345,16690.0,12758.0,71698.0,0.00555,227.9,email_campaign,1414965.99,1877620.02
2018-12-12,1416824.27,1409602.12,7222.15,0.51,2,0,12,346,19810.0,14513.0,106078.0,0.00327,167.2,organic_search,1462365.96,1840942.18
2018-12-13,1605917.55,1631146.11,-25228.56,-1.57,3,0,12,347,16278.0,12050.0,84818.0,0.00363,194.2,direct,1557209.2,1830299.31
2018-12-14,1986080.6,1901692.62,84387.98,4.25,4,0,12,348,17277.0,14024.0,71847.0,0.00478,118.1,organic_search,1669413.69,1840255.91
2018-12-15,1761139.67,1649696.47,111443.2,6.33,5,1,12,349,16953.0,12495.0,82434.0,0.00331,260.5,organic_search,1713408.61,1830437.89
2018-12-16,1956185.08,1973002.66,-16817.58,-0.86,6,1,12,350,17668.0,13728.0,81437.0,0.00521,127.6,organic_search,1730847.62,1827611.81
2018-12-17,1975625.37,2012021.47,-36396.1,-1.84,0,0,12,351,19993.0,14961.0,82231.0,0.00472,191.5,email_campaign,1767505.2,1825934.09
2018-12-18,1917848.83,1813056.96,104791.87,5.46,1,0,12,352,17386.0,14023.0,73775.0,0.00448,247.1,social_media,1802803.05,1768843.71
2018-12-19,1548668.19,1537872.76,10795.43,0.7,2,0,12,353,19880.0,14317.0,99436.0,0.00333,267.5,organic_search,1821637.9,1748073.09
2018-12-20,2111859.13,1955020.76,156838.37,7.43,3,0,12,354,16785.0,12570.0,86527.0,0.00512,170.3,email_campaign,1893915.27,1735271.74
2018-12-21,1795780.71,1747996.02,47784.69,2.66,4,0,12,355,17089.0,13989.0,75369.0,0.00508,129.2,social_media,1866729.57,1732764.63
2018-12-22,1497206.71,1451328.96,45877.75,3.06,5,1,12,356,19131.0,15097.0,92396.0,0.00334,287.5,direct,1829024.86,1726331.59
2018-12-23,1221387.72,1203158.82,18228.9,1.49,6,1,12,357,18677.0,14418.0,67357.0,0.0052,138.0,organic_search,1724053.81,1712143.35
2018-12-24,2110373.43,2051630.86,58742.57,2.78,0,0,12,358,18196.0,14167.0,81305.0,0.00328,221.9,organic_search,1743303.53,1716089.62
2018-12-25,1398293.31,1329598.03,68695.28,4.91,1,0,12,359,18220.0,13502.0,82734.0,0.0053,177.6,paid_search,1669081.31,1693182.36
2018-12-26,1989426.16,1906954.63,82471.53,4.15,2,0,12,360,16195.0,11429.0,85129.0,0.00506,167.4,email_campaign,1732046.74,1674697.87
2018-12-27,2379859.2,2336594.02,43265.18,1.82,3,0,12,361,20352.0,14676.0,96078.0,0.00359,136.4,organic_search,1770332.46,1675042.43
2018-12-28,4637468.16,4553417.55,84050.61,1.81,4,0,12,362,16913.0,12431.0,77764.0,0.00478,165.5,organic_search,2176287.81,1771842.22
2018-12-29,4597405.16,4592577.25,4827.91,0.11,5,1,12,363,18932.0,15491.0,81645.0,0.0041,307.7,organic_search,2619173.31,1850873.75
2018-12-30,3975279.59,3817470.28,157809.31,3.97,6,1,12,364,16773.0,12407.0,59562.0,0.00403,310.6,direct,3012586.43,1914750.97
2018-12-31,3827364.78,3811034.54,16330.24,0.43,0,0,12,365,17432.0,12802.0,79582.0,0.00562,300.5,social_media,3257870.91,2001794.99
2019-01-01,2430742.1,2422276.45,8465.65,0.35,1,0,1,1,13010.0,10036.0,51325.0,0.00495,219.9,paid_search,3405363.59,2050251.32
2019-01-02,857486.8,611460.51,246026.29,28.69,2,0,1,2,12737.0,9001.0,48341.0,0.00576,217.0,social_media,3243657.97,2016968.17
2019-01-03,1095516.84,931676.57,163840.27,14.96,3,0,1,3,13152.0,9372.0,68314.0,0.00433,319.8,direct,3060180.49,1999950.04
2019-01-04,1356732.44,1032253.29,324479.15,23.92,4,0,1,4,15690.0,11339.0,79556.0,0.00549,210.1,paid_search,2591503.96,2009006.98
2019-01-05,1752585.71,1344358.95,408226.76,23.29,5,1,1,5,14519.0,11859.0,75716.0,0.00358,152.5,email_campaign,2185101.18,2036026.0
2019-01-06,1660128.37,1324455.7,335672.67,20.22,6,1,1,6,14231.0,10763.0,49759.0,0.0046,180.6,paid_search,1854365.29,2051341.98
2019-01-07,1936096.71,1554210.1,381886.61,19.72,0,0,1,7,15866.0,12380.0,77357.0,0.00362,241.1,direct,1584184.14,2067439.36
2019-01-08,1715399.79,1347590.83,367808.96,21.44,1,0,1,8,15100.0,11084.0,66828.0,0.00569,118.8,paid_search,1481992.38,2063482.29
2019-01-09,1858318.85,1516237.67,342081.18,18.41,2,0,1,9,15325.0,11547.0,55452.0,0.00497,153.5,referral,1624968.39,2068125.5
2019-01-10,1259650.79,1032558.86,227091.93,18.03,3,0,1,10,16076.0,12915.0,67366.0,0.00463,201.7,organic_search,1648416.09,2054421.73
2019-01-11,2153841.45,1671962.72,481878.73,22.37,4,0,1,11,13433.0,9721.0,57341.0,0.00557,165.2,organic_search,1762288.81,2078988.97
2019-01-12,2073990.81,1674370.35,399620.46,19.27,5,1,1,12,14383.0,11480.0,57737.0,0.00466,170.6,email_campaign,1808203.82,2094591.42
2019-01-13,3354624.45,2671314.89,683309.56,20.37,6,1,1,13,16540.0,12051.0,79348.0,0.00569,179.2,organic_search,2050274.69,2140209.54
2019-01-14,2361690.18,1807957.6,553732.58,23.45,0,0,1,14,13279.0,10415.0,53209.0,0.00385,125.3,email_campaign,2111073.76,2160227.89
2019-01-15,1504083.3,1181548.42,322534.88,21.44,1,0,1,15,13831.0,10313.0,63195.0,0.0057,181.0,paid_search,2080885.69,2145157.83
2019-01-16,1724908.79,1349961.65,374947.14,21.74,2,0,1,16,15512.0,12091.0,66027.0,0.00503,267.2,paid_search,2061827.11,2136800.62
2019-01-17,2280332.07,1816414.62,463917.45,20.34,3,0,1,17,14437.0,11002.0,52900.0,0.00432,100.9,social_media,2207638.72,2148883.39
2019-01-18,1474326.17,1227149.16,247177.01,16.77,4,0,1,18,12024.0,8525.0,58167.0,0.00466,144.5,organic_search,2110565.11,2146405.32
2019-01-19,1754206.62,1335367.18,418839.44,23.88,5,1,1,19,14677.0,11769.0,67428.0,0.00531,283.3,organic_search,2064881.65,2134483.57
2019-01-20,3160071.59,2517012.51,643059.08,20.35,6,1,1,20,15110.0,11469.0,60771.0,0.0034,183.6,email_campaign,2037088.39,2179959.94
2019-01-21,2299476.91,1856585.16,442891.75,19.26,0,0,1,21,15061.0,11446.0,64174.0,0.00378,289.8,organic_search,2028200.78,2206702.28
2019-01-22,2108562.98,1708188.75,400374.23,18.99,1,0,1,22,12987.0,9617.0,49093.0,0.00474,308.7,organic_search,2114555.02,2236274.78
2019-01-23,1826741.5,1369479.14,457262.36,25.03,2,0,1,23,14097.0,10037.0,57611.0,0.00503,179.2,organic_search,2129102.55,2226820.39
2019-01-24,2523490.79,2014906.08,508584.71,20.15,3,0,1,24,13164.0,9414.0,42251.0,0.00526,104.6,email_campaign,2163839.51,2264326.97
2019-01-25,2014411.34,1674040.36,340370.98,16.9,4,0,1,25,12789.0,9244.0,55846.0,0.00431,307.5,organic_search,2240994.53,2265159.81
2019-01-26,2940618.52,2385985.7,554632.82,18.86,5,1,1,26,13361.0,10817.0,55817.0,0.0039,192.9,organic_search,2410481.95,2283851.79
2019-01-27,4391507.1,3459322.38,932184.72,21.23,6,1,1,27,12775.0,10329.0,44948.0,0.00478,292.4,paid_search,2586401.31,2275653.08
2019-01-28,4748349.69,3779471.66,968878.03,20.4,0,0,1,28,15400.0,11899.0,70499.0,0.00577,208.4,direct,2936240.27,2280684.57
2019-01-29,4822586.51,3839462.75,983123.76,20.39,1,0,1,29,14448.0,11220.0,68530.0,0.00336,169.9,organic_search,3323957.92,2308928.13
2019-01-30,3962494.16,3161585.88,800908.28,20.21,2,0,1,30,14923.0,12073.0,63324.0,0.00336,216.5,paid_search,3629065.44,2313432.44
2019-01-31,3557233.24,2914824.87,642408.37,18.06,3,0,1,31,14374.0,10316.0,64100.0,0.00544,316.0,organic_search,3776742.94,2350982.15
2019-02-01,2922884.32,2311260.65,611623.67,20.93,4,0,2,32,21456.0,16332.0,74218.0,0.00425,284.6,organic_search,3906524.79,2419828.73
2019-02-02,1988116.58,1648391.91,339724.67,17.09,5,1,2,33,26402.0,20797.0,84827.0,0.00511,147.9,referral,3770453.09,2449582.06
2019-02-03,2075616.33,1663159.13,412457.2,19.87,6,1,2,34,21455.0,15621.0,73729.0,0.00363,308.3,organic_search,3439611.55,2473544.85
2019-02-04,1690969.52,1412906.86,278062.66,16.44,0,0,2,35,21022.0,14913.0,102651.0,0.00543,242.9,organic_search,3002842.95,2471490.98
2019-02-05,1648913.11,1341931.74,306981.37,18.62,1,0,2,36,21983.0,15429.0,118103.0,0.00497,202.4,paid_search,2549461.04,2471117.14
2019-02-06,2019237.55,1620812.0,398425.55,19.73,2,0,2,37,17637.0,13730.0,89322.0,0.0042,123.9,referral,2271852.95,2473888.5
2019-02-07,1807804.86,1498934.77,308870.09,17.09,3,0,2,38,20404.0,16004.0,102948.0,0.00417,128.1,organic_search,2021934.61,2476968.67
2019-02-08,1887002.96,1514639.32,372363.64,19.73,4,0,2,39,18850.0,15216.0,78104.0,0.00499,201.0,paid_search,1873951.56,2477924.81
2019-02-09,2204244.85,1794590.32,409654.53,18.58,5,1,2,40,21447.0,17104.0,87018.0,0.00466,194.5,paid_search,1904827.03,2509411.28
2019-02-10,2992194.41,2405467.55,586726.86,19.61,6,1,2,41,22210.0,15951.0,97571.0,0.00322,162.1,direct,2035766.75,2537356.37
2019-02-11,3050258.51,2505704.13,544554.38,17.85,0,0,2,42,19672.0,14175.0,70067.0,0.00354,217.1,email_campaign,2229950.89,2569898.63
2019-02-12,2270445.76,1865294.51,405151.25,17.84,1,0,2,43,21591.0,17277.0,81267.0,0.00409,174.5,social_media,2318741.27,2533759.34
2019-02-13,2305149.57,1875958.77,429190.8,18.62,2,0,2,44,22905.0,16771.0,80895.0,0.00493,251.0,paid_search,2359585.85,2531874.65
2019-02-14,2959207.82,2441504.63,517703.19,17.49,3,0,2,45,20533.0,15357.0,68715.0,0.0041,119.4,organic_search,2524071.98,2580378.8
2019-02-15,2813189.48,2241015.21,572174.27,20.34,4,0,2,46,26260.0,19148.0,97929.0,0.00568,116.5,paid_search,2656384.34,2616654.83
2019-02-16,2890421.0,2337140.26,553280.74,19.14,5,1,2,47,18875.0,14265.0,67908.0,0.0041,229.5,referral,2754409.51,2636991.12
2019-02-17,3658575.54,2895275.54,763300.0,20.86,6,1,2,48,20194.0,15177.0,107514.0,0.00447,266.8,paid_search,2849606.81,2709799.44
2019-02-18,4680433.34,3760557.76,919875.58,19.65,0,0,2,49,21547.0,16824.0,87633.0,0.00321,310.1,email_campaign,3082488.93,2807340.33
2019-02-19,1783513.49,1498699.8,284813.69,15.97,1,0,2,50,21342.0,16787.0,100305.0,0.00499,286.3,paid_search,3012927.18,2761455.06
2019-02-20,3142305.74,2556936.4,585369.34,18.63,2,0,2,51,20880.0,16896.0,110379.0,0.00338,284.5,paid_search,3132520.92,2789549.35
2019-02-21,3225995.91,2685076.1,540919.81,16.77,3,0,2,52,21342.0,16968.0,99918.0,0.00357,123.2,social_media,3170633.5,2826797.12
2019-02-22,2981029.98,2400898.37,580131.61,19.46,4,0,2,53,22545.0,16491.0,102964.0,0.0054,213.9,paid_search,3194610.71,2865273.4
2019-02-23,3243671.03,2744035.42,499635.61,15.4,5,1,2,54,21323.0,16835.0,101099.0,0.00521,227.8,referral,3245075.0,2889279.41
2019-02-24,4659488.7,3774721.6,884767.1,18.99,6,1,2,55,19867.0,16186.0,90727.0,0.00491,193.4,email_campaign,3388062.6,2977448.65
2019-02-25,6710330.49,5461991.46,1248339.03,18.6,0,0,2,56,25657.0,20787.0,98848.0,0.00516,268.4,organic_search,3678047.91,3103105.72
2019-02-26,5143906.53,4181682.12,962224.41,18.71,1,0,2,57,20019.0,14720.0,95647.0,0.00463,274.2,organic_search,4158104.05,3128185.7
2019-02-27,4911504.39,3881267.76,1030236.63,20.98,2,0,2,58,24095.0,17580.0,87711.0,0.00483,165.3,email_campaign,4410846.72,3133624.19
2019-02-28,3391644.13,2722597.05,669047.08,19.73,3,0,2,59,19085.0,15002.0,93981.0,0.00528,133.4,social_media,4434510.75,3085926.11
2019-03-01,2228532.66,1861831.11,366701.55,16.45,4,0,3,60,29754.0,24115.0,108657.0,0.00579,140.5,organic_search,4327011.13,3028127.39
2019-03-02,662215.74,563992.66,98223.08,14.83,5,1,3,61,29578.0,23227.0,102551.0,0.00438,244.1,organic_search,3958231.81,2931626.81
2019-03-03,925441.51,757846.4,167595.11,18.11,6,1,3,62,29633.0,23779.0,153733.0,0.00432,167.6,referral,3424796.49,2865045.38
2019-03-04,1915592.53,1559541.64,356050.89,18.59,0,0,3,63,32652.0,23117.0,116494.0,0.00549,309.6,organic_search,2739833.93,2862627.91
2019-03-05,2386338.6,1912200.04,474138.56,19.87,1,0,3,64,30840.0,24990.0,162661.0,0.00573,225.1,email_campaign,2345895.65,2872985.32
2019-03-06,3341337.75,2745260.51,596077.24,17.84,2,0,3,65,32515.0,26584.0,134079.0,0.00382,318.9,social_media,2121586.13,2927997.6
2019-03-07,2432557.33,1818192.91,614364.42,25.26,3,0,3,66,27794.0,20646.0,127956.0,0.00483,200.2,organic_search,1984573.73,2954119.07
2019-03-08,2666858.91,2181539.6,485319.31,18.2,4,0,3,67,29339.0,23224.0,159152.0,0.00324,108.1,email_campaign,2047191.77,2975706.45
2019-03-09,3019892.33,2454977.33,564915.0,18.71,5,1,3,68,30100.0,22854.0,150323.0,0.0057,134.0,organic_search,2384002.71,3016109.37
2019-03-10,2681616.97,2134676.6,546940.37,20.4,6,1,3,69,26432.0,19667.0,92021.0,0.00333,104.4,social_media,2634884.92,3042596.5
2019-03-11,2420084.85,1983304.37,436780.48,18.05,0,0,3,70,29213.0,21897.0,131049.0,0.00577,218.3,organic_search,2706955.25,3049791.17
2019-03-12,3925730.26,3314125.8,611604.46,15.58,1,0,3,71,29197.0,22060.0,129430.0,0.00469,206.2,organic_search,2926868.34,3080909.03
2019-03-13,5148543.25,4034220.49,1114322.76,21.64,2,0,3,72,27971.0,19772.0,93737.0,0.00368,170.8,social_media,3185040.56,3150851.85
2019-03-14,4367141.68,3458729.41,908412.27,20.8,3,0,3,73,30018.0,23278.0,124240.0,0.00399,232.6,organic_search,3461409.75,3220741.72
2019-03-15,3296671.21,2596766.78,699904.43,21.23,4,0,3,74,30390.0,22699.0,156640.0,0.00502,135.8,direct,3551382.94,3253792.44
2019-03-16,2593942.24,2020686.01,573256.23,22.1,5,1,3,75,29509.0,22694.0,122642.0,0.00434,221.7,social_media,3490532.92,3241616.92
2019-03-17,3647905.41,2976722.37,671183.04,18.4,6,1,3,76,30650.0,21468.0,106652.0,0.00414,139.7,email_campaign,3628574.13,3269440.78
2019-03-18,4462652.85,3659897.03,802755.82,17.99,0,0,3,77,28762.0,21021.0,140215.0,0.00432,269.6,referral,3920369.56,3321848.51
2019-03-19,4580736.76,3861332.4,719404.36,15.7,1,0,3,78,29335.0,21958.0,149400.0,0.00556,261.6,organic_search,4013941.91,3352587.22
2019-03-20,5766530.12,4960357.22,806172.9,13.98,2,0,3,79,27405.0,20656.0,138092.0,0.00342,185.6,paid_search,4102225.75,3388790.44
2019-03-21,4408617.11,3962414.33,446202.78,10.12,3,0,3,80,29272.0,23169.0,143683.0,0.0041,104.4,organic_search,4108150.81,3476293.9
2019-03-22,3610928.89,3304221.4,306707.49,8.49,4,0,3,81,27607.0,20415.0,98682.0,0.00555,253.5,email_campaign,4153044.77,3491914.67
2019-03-23,3582976.25,3279702.06,303274.19,8.46,5,1,3,82,31744.0,22838.0,143568.0,0.00501,200.2,paid_search,4294335.34,3503814.02
2019-03-24,4240123.5,3766823.0,473300.5,11.16,6,1,3,83,28415.0,23292.0,140934.0,0.00365,273.6,paid_search,4378937.93,3545783.8
2019-03-25,4446564.37,4012232.01,434332.36,9.77,0,0,3,84,30897.0,22658.0,150146.0,0.00481,211.5,social_media,4376639.57,3585880.24
2019-03-26,5345042.2,4766707.57,578334.63,10.82,1,0,3,85,31738.0,25563.0,104496.0,0.00477,169.4,organic_search,4485826.06,3608732.03
2019-03-27,6535411.89,5978075.49,557336.4,8.53,2,0,3,86,29291.0,22963.0,143666.0,0.00376,268.8,email_campaign,4595666.32,3602901.41
2019-03-28,5315964.12,4667097.61,648866.51,12.21,3,0,3,87,27780.0,22281.0,106871.0,0.00404,191.4,email_campaign,4725287.32,3608636.66
2019-03-29,4309156.23,3848197.98,460958.25,10.7,4,0,3,88,32668.0,24576.0,161268.0,0.00417,290.3,email_campaign,4825034.08,3588558.39
2019-03-30,9442671.99,8583254.53,859417.46,9.1,5,1,3,89,25372.0,18591.0,115629.0,0.00386,251.0,organic_search,5662133.47,3790259.32
2019-03-31,7501232.88,6774268.33,726964.55,9.69,6,1,3,90,29648.0,21628.0,136636.0,0.00542,169.2,referral,6128006.24,3966015.99
2019-04-01,7842271.08,7122821.67,719449.41,9.17,0,0,4,91,44576.0,34666.0,212249.0,0.00561,299.7,social_media,6613107.2,4205351.17
2019-04-02,6799630.38,6231069.37,568561.01,8.36,1,0,4,92,38298.0,28561.0,174559.0,0.00495,148.8,paid_search,6820905.51,4401157.46
2019-04-03,6787287.3,6224164.42,563122.88,8.3,2,0,4,93,37654.0,27054.0,206297.0,0.00476,205.1,social_media,6856887.71,4563547.29
2019-04-04,2048272.63,1722283.77,325988.86,15.92,3,0,4,94,40892.0,31638.0,200895.0,0.00329,234.6,paid_search,6390074.64,4552278.42
2019-04-05,1919484.59,1795248.81,124235.78,6.47,4,0,4,95,35912.0,27354.0,180193.0,0.00359,298.1,organic_search,6048692.98,4504883.32
2019-04-06,2259659.48,2043470.72,216188.76,9.57,5,1,4,96,37338.0,29048.0,187574.0,0.00473,300.4,organic_search,5022548.33,4499120.06
2019-04-07,2241076.34,2042622.76,198453.58,8.86,6,1,4,97,36099.0,28975.0,138367.0,0.00491,171.8,referral,4271097.4,4484927.31
2019-04-08,3104721.28,2774939.49,329781.79,10.62,0,0,4,98,46874.0,35394.0,212734.0,0.00416,174.8,paid_search,3594304.57,4487754.94
2019-04-09,3989319.25,3630481.23,358838.02,8.99,1,0,4,99,41659.0,29802.0,224000.0,0.00507,185.3,email_campaign,3192831.55,4531345.01
2019-04-10,3426420.13,3160123.01,266297.12,7.77,2,0,4,100,43127.0,35165.0,161086.0,0.00378,316.7,social_media,2712707.67,4564889.52
2019-04-11,3579994.96,3276911.01,303083.95,8.47,3,0,4,101,38911.0,29838.0,167168.0,0.00498,151.6,organic_search,2931525.15,4553365.01
2019-04-12,3059845.93,2753429.2,306416.73,10.01,4,0,4,102,40148.0,28212.0,213820.0,0.00478,229.2,email_campaign,3094433.91,4483741.77
2019-04-13,3248777.0,3006192.84,242584.16,7.47,5,1,4,103,44228.0,31397.0,187646.0,0.00322,197.8,organic_search,3235736.41,4446462.95
2019-04-14,4002434.76,3635296.53,367138.23,9.17,6,1,4,104,40040.0,32744.0,184887.0,0.0052,232.4,email_campaign,3487359.04,4469988.4
2019-04-15,3468600.1,3009772.87,458827.23,13.23,0,0,4,105,44505.0,33791.0,196936.0,0.00464,141.4,organic_search,3539341.73,4499143.66
2019-04-16,5005921.07,4277532.29,728388.78,14.55,1,0,4,106,41567.0,33382.0,161203.0,0.00578,160.7,paid_search,3684570.56,4544410.85
2019-04-17,4866105.58,3844447.57,1021658.01,21.0,2,0,4,107,43808.0,31816.0,223025.0,0.00533,312.6,social_media,3890239.91,4557859.27
2019-04-18,3458407.78,2689432.07,768975.71,22.23,3,0,4,108,42723.0,34260.0,201707.0,0.0042,114.4,referral,3872870.32,4520448.31
2019-04-19,3282803.64,2507866.68,774936.96,23.61,4,0,4,109,38066.0,27093.0,156489.0,0.00324,292.8,organic_search,3904721.42,4437657.42
2019-04-20,3583833.11,2817340.98,766492.13,21.39,5,1,4,110,46440.0,36613.0,170991.0,0.00339,217.7,referral,3952586.58,4410164.62
2019-04-21,4280648.65,3400564.11,880084.54,20.56,6,1,4,111,38052.0,27648.0,145134.0,0.00353,161.2,organic_search,3992331.42,4432488.62
2019-04-22,5111723.35,4071500.83,1040222.52,20.35,0,0,4,112,41414.0,31022.0,171318.0,0.00343,115.1,paid_search,4227063.31,4483446.85
2019-04-23,6076381.37,4899064.86,1177316.51,19.38,1,0,4,113,40730.0,29395.0,153580.0,0.00488,257.6,organic_search,4379986.21,4544655.45
2019-04-24,6020945.99,4856675.57,1164270.42,19.34,2,0,4,114,43102.0,30805.0,204218.0,0.00533,109.8,email_campaign,4544963.41,4597134.84
2019-04-25,4244369.27,3305396.09,938973.18,22.12,3,0,4,115,38511.0,27906.0,132039.0,0.00513,272.0,organic_search,4657243.63,4560445.74
2019-04-26,3983588.88,3067018.69,916570.19,23.01,4,0,4,116,42329.0,30400.0,142532.0,0.00365,259.1,direct,4757355.8,4475384.97
2019-04-27,4765470.57,3742260.25,1023210.32,21.47,5,1,4,117,38950.0,30294.0,186718.0,0.00534,145.9,direct,4926161.15,4457035.19
2019-04-28,5579108.13,4391470.92,1187637.21,21.29,6,1,4,118,40314.0,31509.0,150802.0,0.0052,205.2,paid_search,5111655.37,4499366.92
2019-04-29,9634257.78,7639657.66,1994600.12,20.7,0,0,4,119,38891.0,28675.0,130645.0,0.00342,121.1,paid_search,5757731.71,4505753.11
2019-04-30,8059929.99,6487250.52,1572679.47,19.51,1,0,4,120,37656.0,29583.0,124370.0,0.00357,272.0,organic_search,6041095.8,4524376.35
2019-05-01,8442603.96,6897673.92,1544930.04,18.3,2,0,5,121,38270.0,31120.0,163918.0,0.00421,232.6,email_campaign,6387046.94,4544387.44
2019-05-02,7808399.68,6038961.99,1769437.69,22.66,3,0,5,122,40890.0,32732.0,174072.0,0.00556,310.2,email_campaign,6896194.14,4578013.08
2019-05-03,4022286.5,3234443.01,787843.49,19.59,4,0,5,123,33869.0,24127.0,159855.0,0.00568,229.6,social_media,6901722.37,4485846.39
2019-05-04,2045383.76,1603260.81,442122.95,21.62,5,1,5,124,40801.0,32941.0,153355.0,0.00497,178.5,paid_search,6513138.54,4485750.1
2019-05-05,2460393.45,1889099.54,571293.91,23.22,6,1,5,125,43470.0,31878.0,145614.0,0.00369,128.4,paid_search,6067607.87,4503780.39
2019-05-06,3089088.99,2546015.45,543073.54,17.58,0,0,5,126,38954.0,29248.0,128267.0,0.00407,291.6,direct,5132583.76,4531428.04
2019-05-07,3216799.62,2460959.9,755839.72,23.5,1,0,5,127,38311.0,27298.0,156221.0,0.00422,144.3,email_campaign,4440707.99,4563952.15
2019-05-08,3179618.97,2549583.11,630035.86,19.81,2,0,5,128,36951.0,26620.0,161456.0,0.00516,172.0,paid_search,3688853.0,4566448.74
2019-05-09,3478743.01,2820877.92,657865.09,18.91,3,0,5,129,31426.0,25738.0,101030.0,0.00338,167.1,paid_search,3070330.61,4549429.53
2019-05-10,3379956.2,2669556.82,710399.38,21.02,4,0,5,130,35218.0,28849.0,175528.0,0.00393,101.3,organic_search,2978569.14,4547880.74
2019-05-11,3223254.17,2537597.46,685656.71,21.27,5,1,5,131,42448.0,32625.0,208628.0,0.00409,309.2,organic_search,3146836.34,4535989.38
2019-05-12,3692378.28,2866716.95,825661.33,22.36,6,1,5,132,33210.0,25645.0,133895.0,0.0052,294.7,email_campaign,3322834.18,4557073.79
2019-05-13,4792349.11,3788342.27,1004006.84,20.95,0,0,5,133,35644.0,29007.0,191085.0,0.00568,285.4,referral,3566157.05,4608526.19
2019-05-14,4862166.63,3833993.27,1028173.36,21.15,1,0,5,134,35531.0,27439.0,133228.0,0.00397,203.1,direct,3801209.48,4637183.92
2019-05-15,5013097.75,3959824.14,1053273.61,21.01,2,0,5,135,39361.0,30634.0,144469.0,0.00373,122.7,organic_search,4063135.02,4688667.17
2019-05-16,4763396.54,3739102.59,1024293.95,21.5,3,0,5,136,34486.0,27697.0,187184.0,0.0053,122.9,email_campaign,4246656.95,4680583.02
2019-05-17,4890006.38,3947766.75,942239.63,19.27,4,0,5,137,37582.0,29636.0,185076.0,0.00544,306.9,organic_search,4462378.41,4681379.72
2019-05-18,4212074.41,3390993.32,821081.09,19.49,5,1,5,138,42600.0,31147.0,183594.0,0.00352,187.8,email_campaign,4603638.44,4706501.94
